feature,mean_coefficient,abs_mean_coefficient,std_coefficient,t_statistic,annualized_impact,rank
dim_148,-2.0137521664878653e-05,2.0137521664878653e-05,0.0009239140099410554,-0.5749598182892677,-0.0050343804162196635,475
dim_246,2.005597879703607e-05,2.005597879703607e-05,0.0010118031245217069,0.5132624156837731,0.005013994699259018,476
dim_224,1.9861619187706772e-05,1.9861619187706772e-05,0.0010605569277026224,0.47310095185840456,0.004965404796926693,477
dim_733,1.982224835246197e-05,1.982224835246197e-05,0.001122616370374125,0.4511902694133229,0.0049555620881154925,478
dim_615,1.941362137775924e-05,1.941362137775924e-05,0.0010119316344232392,0.47786754880061133,0.00485340534443981,479
dim_631,1.9390573591542955e-05,1.9390573591542955e-05,0.0012415287967978035,0.39451938547375154,0.004847643397885739,480
dim_571,1.9383831891790718e-05,1.9383831891790718e-05,0.0010567557523803127,0.47641522170520334,0.00484595797294768,481
dim_584,-1.9272365303280384e-05,1.9272365303280384e-05,0.0010835853112996065,-0.4654025995487961,-0.004818091325820096,482
dim_124,1.9262240039431077e-05,1.9262240039431077e-05,0.0011068281776063168,0.46038525230084576,0.004815560009857769,483
dim_518,1.9184789413935863e-05,1.9184789413935863e-05,0.001112663851615817,0.4490791507009778,0.0047961973534839655,484
dim_083,1.9173569950527655e-05,1.9173569950527655e-05,0.0011020489118434963,0.4348087342630835,0.004793392487631914,485
dim_168,1.9173065132642018e-05,1.9173065132642018e-05,0.0009298991739426656,0.5527063853741053,0.004793266283160505,486
dim_101,1.9170361559357345e-05,1.9170361559357345e-05,0.001119721094419538,0.4304603008600902,0.004792590389839336,487
dim_389,1.9169098939162495e-05,1.9169098939162495e-05,0.0010289656499315025,0.4978712785207727,0.004792274734790624,488
dim_213,1.916196763886075e-05,1.916196763886075e-05,0.0012546513363595783,0.40309760538362244,0.004790491909715188,489
dim_569,1.9121610746029985e-05,1.9121610746029985e-05,0.0010295794398067308,0.47711020296763035,0.004780402686507496,490
dim_360,1.908721083083688e-05,1.908721083083688e-05,0.0010589156263864717,0.471550708403126,0.0047718027077092206,491
dim_523,-1.896297966784307e-05,1.896297966784307e-05,0.0010868025010749307,-0.46120418383474865,-0.004740744916960768,492
dim_116,1.895621505966643e-05,1.895621505966643e-05,0.001095211214747986,0.4300892538925651,0.0047390537649166075,493
dim_112,1.8875984873050794e-05,1.8875984873050794e-05,0.001061874525208069,0.45717906048479795,0.004718996218262698,494
dim_151,-1.8818966800721906e-05,1.8818966800721906e-05,0.0010501836669634767,-0.4826494277059995,-0.004704741700180476,495
dim_521,1.8685191977723457e-05,1.8685191977723457e-05,0.0010348412527263528,0.4969970482996194,0.0046712979944308645,496
dim_298,-1.8466707706821662e-05,1.8466707706821662e-05,0.0009872077394438247,-0.5214876343563946,-0.004616676926705416,497
dim_538,-1.8418448093620896e-05,1.8418448093620896e-05,0.0010736868116896676,-0.4864686470246217,-0.004604612023405224,498
dim_743,1.8287918029714384e-05,1.8287918029714384e-05,0.0009645417183104575,0.46349225819206674,0.004571979507428596,499
dim_066,1.8262984183699163e-05,1.8262984183699163e-05,0.000835439618317246,0.5611979149754875,0.004565746045924791,500
dim_050,1.824552100016139e-05,1.824552100016139e-05,0.0010714176935003967,0.4649582433439893,0.004561380250040348,501
dim_206,1.819267074730432e-05,1.819267074730432e-05,0.0010782144303011427,0.4493388750654941,0.00454816768682608,502
dim_407,-1.8173760366500398e-05,1.8173760366500398e-05,0.001166743224492204,-0.40033424703318754,-0.004543440091625099,503
dim_668,-1.8164915807755403e-05,1.8164915807755403e-05,0.001002908132249187,-0.4945717620418843,-0.004541228951938851,504
dim_259,-1.8156047545585318e-05,1.8156047545585318e-05,0.0011915489582156945,-0.41527532703112274,-0.0045390118863963295,505
dim_695,-1.78530751942136e-05,1.78530751942136e-05,0.0011321155786252282,-0.4264730527185485,-0.0044632687985534,506
dim_055,1.7849731317402837e-05,1.7849731317402837e-05,0.0010325694625702912,0.5138436371126693,0.004462432829350709,507
dim_150,1.782025244378099e-05,1.782025244378099e-05,0.0008764946224061483,0.5258405313169621,0.004455063110945247,508
dim_384,1.7805749452495624e-05,1.7805749452495624e-05,0.001247012259376565,0.40344030828689287,0.004451437363123906,509
dim_442,-1.7785277535084005e-05,1.7785277535084005e-05,0.0012420350164547753,-0.37268216377252544,-0.004446319383771002,510
dim_341,1.762845376037102e-05,1.762845376037102e-05,0.0009048360518173607,0.49600161294055733,0.0044071134400927555,511
dim_458,-1.7611151586384342e-05,1.7611151586384342e-05,0.0010801729282071248,-0.43446644115101035,-0.004402787896596086,512
dim_697,1.749598586162087e-05,1.749598586162087e-05,0.0010030925911159849,0.5174681816845499,0.004373996465405218,513
dim_418,-1.7337613624739264e-05,1.7337613624739264e-05,0.0010977537041466695,-0.3965661398167074,-0.004334403406184816,514
dim_559,-1.7119232650191216e-05,1.7119232650191216e-05,0.0008602610221319204,-0.4908292682497287,-0.004279808162547804,515
dim_296,1.7041671112872098e-05,1.7041671112872098e-05,0.0009735396237215008,0.4792959713957343,0.004260417778218025,516
dim_516,-1.703288549293193e-05,1.703288549293193e-05,0.0010492585539656012,-0.4191877402510034,-0.004258221373232983,517
dim_408,1.6895869430756434e-05,1.6895869430756434e-05,0.0010634753759754933,0.41557364584267836,0.004223967357689109,518
dim_366,1.6883887903252456e-05,1.6883887903252456e-05,0.0011797443254318797,0.3962743399354058,0.004220971975813114,519
dim_519,-1.681432801662911e-05,1.681432801662911e-05,0.0010145899819625549,-0.4277396246386653,-0.004203582004157277,520
dim_555,-1.6813207740626655e-05,1.6813207740626655e-05,0.0010416006783046982,-0.4016724798646023,-0.0042033019351566635,521
dim_015,1.6808241103604593e-05,1.6808241103604593e-05,0.0009923717531871382,0.448158114808023,0.004202060275901148,522
dim_670,1.6755052468775982e-05,1.6755052468775982e-05,0.0009643799269982133,0.44254364552138487,0.004188763117193996,523
dim_763,1.6749010854841052e-05,1.6749010854841052e-05,0.0011022147321276662,0.36730330934071814,0.004187252713710263,524
dim_365,-1.6714656854792085e-05,1.6714656854792085e-05,0.00117855256519676,-0.40119147671505057,-0.004178664213698021,525
dim_621,1.671161064760709e-05,1.671161064760709e-05,0.0011289114947109437,0.3685263724242571,0.004177902661901772,526
dim_157,1.6707829149833686e-05,1.6707829149833686e-05,0.0010701166550616018,0.3964367291452024,0.004176957287458422,527
dim_579,-1.668177936141391e-05,1.668177936141391e-05,0.0009085628418376178,-0.44177838818191195,-0.0041704448403534775,528
dim_252,-1.6516955805721847e-05,1.6516955805721847e-05,0.0010653307595818592,-0.40027391871371637,-0.004129238951430462,529
dim_139,1.6429636186233764e-05,1.6429636186233764e-05,0.0010110014170336395,0.4411647120378518,0.004107409046558441,530
dim_047,-1.638051512711278e-05,1.638051512711278e-05,0.0012761524204466198,-0.34165393914890263,-0.004095128781778195,531
dim_441,-1.628393330901188e-05,1.628393330901188e-05,0.0011646958040591165,-0.39419371589695007,-0.00407098332725297,532
dim_127,-1.6210461885439796e-05,1.6210461885439796e-05,0.0008610862012286863,-0.514860228015258,-0.004052615471359949,533
dim_493,-1.6177454357842594e-05,1.6177454357842594e-05,0.0010476380680416268,-0.4281216303793075,-0.004044363589460648,534
dim_622,-1.6161623251679493e-05,1.6161623251679493e-05,0.0010725847231699609,-0.4115244252311283,-0.004040405812919873,535
dim_300,1.5875895730013338e-05,1.5875895730013338e-05,0.0010854857265942925,0.3821348855969953,0.003968973932503335,536
dim_051,1.57367406306692e-05,1.57367406306692e-05,0.0010781540895359412,0.39678529476682617,0.0039341851576673,537
dim_090,1.5658768676675373e-05,1.5658768676675373e-05,0.0011510537777393054,0.34702571606851135,0.003914692169168843,538
dim_489,1.559925331536279e-05,1.559925331536279e-05,0.001087246452796696,0.3835411507990613,0.0038998133288406975,539
dim_276,1.550801181188635e-05,1.550801181188635e-05,0.0010778432798543773,0.3717656338292479,0.0038770029529715875,540
dim_437,1.545638356558859e-05,1.545638356558859e-05,0.0011415988480612583,0.3392363899621971,0.003864095891397148,541
dim_632,1.535057854451896e-05,1.535057854451896e-05,0.001127702212775221,0.3790953687338508,0.00383764463612974,542
dim_211,-1.5248376679481972e-05,1.5248376679481972e-05,0.0011903445905260893,-0.3201037067157906,-0.003812094169870493,543
dim_231,1.5248151394704468e-05,1.5248151394704468e-05,0.0010586259119515664,0.35895359043044195,0.003812037848676117,544
dim_065,-1.5232043818249689e-05,1.5232043818249689e-05,0.0009053465266029231,-0.4668682913383193,-0.0038080109545624223,545
dim_000,1.5199264329351804e-05,1.5199264329351804e-05,0.0009904966459363049,0.3906868738211071,0.003799816082337951,546
dim_614,1.5143592500032002e-05,1.5143592500032002e-05,0.0010414419366617746,0.3881384115126093,0.0037858981250080007,547
dim_068,-1.5111716010909962e-05,1.5111716010909962e-05,0.0011476356559869786,-0.3188747330625327,-0.0037779290027274907,548
dim_272,1.5053100447376863e-05,1.5053100447376863e-05,0.0011182873507248907,0.3488988743622965,0.0037632751118442157,549
dim_655,-1.4984144067970912e-05,1.4984144067970912e-05,0.00106289186837675,-0.37688085272816174,-0.0037460360169927283,550
dim_532,-1.4854039792799205e-05,1.4854039792799205e-05,0.0010287206270929786,-0.36783096224365913,-0.0037135099481998015,551
dim_627,1.4787658823982275e-05,1.4787658823982275e-05,0.0010693247747602073,0.37986044980454914,0.003696914705995569,552
dim_715,-1.4782100905253527e-05,1.4782100905253527e-05,0.0009743119083993607,-0.40290178378780134,-0.0036955252263133815,553
dim_100,-1.4706406961902765e-05,1.4706406961902765e-05,0.0011553489627943584,-0.3312395813596122,-0.003676601740475691,554
dim_356,-1.4467480705771803e-05,1.4467480705771803e-05,0.0010674561513016347,-0.3696696978469095,-0.003616870176442951,555
dim_210,1.4402409751495865e-05,1.4402409751495865e-05,0.0009410457063322508,0.3861735598201323,0.0036006024378739663,556
dim_526,1.4384657530792556e-05,1.4384657530792556e-05,0.0010682763010810333,0.35980308589691634,0.003596164382698139,557
dim_162,-1.4343669412193681e-05,1.4343669412193681e-05,0.0009994080422306615,-0.396404329217768,-0.00358591735304842,558
dim_258,1.43417658526763e-05,1.43417658526763e-05,0.0009361797621911152,0.40594142703048935,0.003585441463169075,559
dim_187,1.4297528183927983e-05,1.4297528183927983e-05,0.0010067324298713093,0.34367406207199136,0.0035743820459819956,560
dim_465,1.3987754594086167e-05,1.3987754594086167e-05,0.001009575309371874,0.37310072040871173,0.003496938648521542,561
dim_463,-1.3976156189931189e-05,1.3976156189931189e-05,0.0010298272074208876,-0.35635895501899134,-0.003494039047482797,562
dim_505,-1.3946209381183258e-05,1.3946209381183258e-05,0.0010658228662336288,-0.3546187816774476,-0.0034865523452958145,563
dim_343,-1.389472809711534e-05,1.389472809711534e-05,0.0010709776539672114,-0.3389790224876308,-0.003473682024278835,564
dim_729,-1.386589835713857e-05,1.386589835713857e-05,0.001302294789312415,-0.276093272754493,-0.0034664745892846426,565
dim_110,1.3795355427474908e-05,1.3795355427474908e-05,0.0010655650128768787,0.34355318802251605,0.003448838856868727,566
dim_152,1.3673436550897558e-05,1.3673436550897558e-05,0.0010648860065477009,0.3643746354317979,0.0034183591377243893,567
dim_616,1.3565473625813458e-05,1.3565473625813458e-05,0.001014774067279172,0.3592640899737379,0.0033913684064533645,568
dim_078,1.3534559496422497e-05,1.3534559496422497e-05,0.0009976996798022803,0.3213125878435934,0.003383639874105624,569
dim_400,-1.3479565778381594e-05,1.3479565778381594e-05,0.0011288595556819487,-0.3106153848431796,-0.0033698914445953985,570
dim_167,-1.3270407700906267e-05,1.3270407700906267e-05,0.0010181433726076362,-0.31774918801955687,-0.0033176019252265667,571
dim_641,1.3254261997047394e-05,1.3254261997047394e-05,0.0010613409056953415,0.3413279541163124,0.0033135654992618485,572
dim_165,1.3212527608394669e-05,1.3212527608394669e-05,0.0010812224851947624,0.33874623894023503,0.003303131902098667,573
dim_726,1.3143594929315382e-05,1.3143594929315382e-05,0.001135791184530051,0.29741248313546753,0.0032858987323288453,574
dim_534,1.3092747279986186e-05,1.3092747279986186e-05,0.0012909442718248424,0.27627138339248836,0.0032731868199965463,575
dim_507,-1.2863482742445705e-05,1.2863482742445705e-05,0.0010923974079116488,-0.2876429171925249,-0.003215870685611426,576
dim_204,1.2789209605075242e-05,1.2789209605075242e-05,0.0011782406656004954,0.2939705566883921,0.0031973024012688107,577
dim_522,-1.2728304453248093e-05,1.2728304453248093e-05,0.0010963476563575821,-0.3003374504428671,-0.0031820761133120232,578
dim_358,-1.2662925912470554e-05,1.2662925912470554e-05,0.0009974683265903152,-0.3529631282228796,-0.0031657314781176385,579
dim_388,1.265100205663404e-05,1.265100205663404e-05,0.000900434450240739,0.37961937115077515,0.00316275051415851,580
dim_236,-1.2549723871423722e-05,1.2549723871423722e-05,0.0010769508951492513,-0.2882992780135492,-0.0031374309678559305,581
dim_540,-1.2516528018042421e-05,1.2516528018042421e-05,0.0009408910184762933,-0.3360274426142603,-0.003129132004510605,582
dim_130,-1.2515684859536982e-05,1.2515684859536982e-05,0.0008410130154518434,-0.3967219524499961,-0.0031289212148842456,583
dim_539,1.2460842860227609e-05,1.2460842860227609e-05,0.0010319069758474217,0.32103318946223264,0.0031152107150569023,584
dim_580,1.2449240464385182e-05,1.2449240464385182e-05,0.0011352397573610392,0.30618839531157455,0.0031123101160962954,585
dim_049,1.244680841031561e-05,1.244680841031561e-05,0.0010737015069956165,0.2999314775471385,0.0031117021025789024,586
dim_603,-1.2421418051353709e-05,1.2421418051353709e-05,0.0009934294011593827,-0.3130504346662206,-0.0031053545128384274,587
dim_173,1.2247225780606262e-05,1.2247225780606262e-05,0.0010829545226357865,0.282088466259478,0.0030618064451515656,588
dim_674,-1.224548563646996e-05,1.224548563646996e-05,0.0010326013741835068,-0.2999118064750414,-0.0030613714091174897,589
dim_009,1.2053078580215852e-05,1.2053078580215852e-05,0.0011133689526313367,0.2869580530030895,0.003013269645053963,590
dim_551,1.1957433862471465e-05,1.1957433862471465e-05,0.0009796910768026389,0.312877798514793,0.002989358465617866,591
dim_476,-1.1858998451982446e-05,1.1858998451982446e-05,0.0008617053597977606,-0.3856807181091072,-0.0029647496129956118,592
dim_364,1.1796702316225357e-05,1.1796702316225357e-05,0.001142433860536967,0.26647765017275815,0.0029491755790563394,593
dim_200,-1.1743687489934177e-05,1.1743687489934177e-05,0.0009560358574555624,-0.3399585158206056,-0.0029359218724835444,594
dim_502,-1.1616951473587253e-05,1.1616951473587253e-05,0.001126289629957152,-0.2651876473569598,-0.0029042378683968133,595
dim_755,1.1511345391779112e-05,1.1511345391779112e-05,0.0009575874319766284,0.31988329817194194,0.002877836347944778,596
dim_082,1.1478135461245374e-05,1.1478135461245374e-05,0.0011360406595497781,0.2600950321741386,0.0028695338653113435,597
dim_590,-1.1463835612413045e-05,1.1463835612413045e-05,0.0011148172810359126,-0.27209094203408685,-0.002865958903103261,598
dim_012,-1.1435187922033715e-05,1.1435187922033715e-05,0.0010449903615728578,-0.2839659654134245,-0.0028587969805084286,599
dim_742,1.1363909441039853e-05,1.1363909441039853e-05,0.0011065762394784652,0.2721154344196095,0.0028409773602599635,600
dim_432,-1.131216765275743e-05,1.131216765275743e-05,0.0010205469128193587,-0.29546805639660945,-0.0028280419131893574,601
dim_487,1.097945588573676e-05,1.097945588573676e-05,0.0009950737251127378,0.3003464669785807,0.0027448639714341898,602
dim_019,-1.0952561524079499e-05,1.0952561524079499e-05,0.0011385988843507107,-0.257378078447785,-0.0027381403810198745,603
dim_054,1.0708662870093698e-05,1.0708662870093698e-05,0.000979732377290846,0.3044497932951889,0.0026771657175234244,604
dim_604,-1.054669511981829e-05,1.054669511981829e-05,0.0012446179048156002,-0.2390841779468262,-0.0026366737799545727,605
dim_595,1.0503341864900293e-05,1.0503341864900293e-05,0.0009521600058548741,0.30647929447858135,0.0026258354662250733,606
dim_097,-1.038152646633678e-05,1.038152646633678e-05,0.001086738949846326,-0.2571578380257065,-0.0025953816165841946,607
dim_737,-1.0275854608112067e-05,1.0275854608112067e-05,0.0010916159081105108,-0.2561629666123374,-0.0025689636520280167,608
dim_678,-1.0195403369126398e-05,1.0195403369126398e-05,0.0010761826530577049,-0.2658496517345729,-0.0025488508422815996,609
dim_266,-1.0048256671576811e-05,1.0048256671576811e-05,0.0010585832237895816,-0.2613442701167514,-0.0025120641678942025,610
dim_158,1.0035328186189499e-05,1.0035328186189499e-05,0.00117968349003057,0.21850093287815503,0.002508832046547375,611
dim_320,-9.966492467223347e-06,9.966492467223347e-06,0.0009788243739580972,-0.2668339291022737,-0.002491623116805837,612
dim_056,-9.858330275402324e-06,9.858330275402324e-06,0.0010608336457891894,-0.2559752048233975,-0.002464582568850581,613
dim_709,9.816071421796332e-06,9.816071421796332e-06,0.0011843875343793256,0.21484929453342552,0.0024540178554490833,614
dim_219,-9.813952068257715e-06,9.813952068257715e-06,0.0008703813167020228,-0.2738289081543716,-0.0024534880170644286,615
dim_665,9.707048850146381e-06,9.707048850146381e-06,0.0010847109547630625,0.24130056172226913,0.0024267622125365954,616
dim_345,9.697418174147325e-06,9.697418174147325e-06,0.0010511323416315548,0.2282924611270305,0.002424354543536831,617
dim_017,-9.65554620160088e-06,9.65554620160088e-06,0.001061920939496089,-0.22905060756718978,-0.0024138865504002203,618
dim_137,9.625398982344776e-06,9.625398982344776e-06,0.0011556452093447857,0.2124891998479628,0.002406349745586194,619
dim_557,9.563061065525705e-06,9.563061065525705e-06,0.0010637596488637282,0.23627386515911017,0.002390765266381426,620
dim_501,-9.528965534070047e-06,9.528965534070047e-06,0.0009970471528304942,-0.2633524463564694,-0.002382241383517512,621
dim_517,9.523153791412981e-06,9.523153791412981e-06,0.0010826277270069306,0.24759352647791183,0.0023807884478532454,622
dim_299,9.178671092123847e-06,9.178671092123847e-06,0.0010317405789349596,0.22023396979185278,0.0022946677730309615,623
dim_215,8.959960684513558e-06,8.959960684513558e-06,0.0009796995591795186,0.2396064167032501,0.0022399901711283895,624
dim_132,-8.779491020876065e-06,8.779491020876065e-06,0.0011436259056946192,-0.20049139952396372,-0.0021948727552190163,625
dim_179,-8.757241565126686e-06,8.757241565126686e-06,0.0010854776746052454,-0.2111318308131003,-0.0021893103912816714,626
dim_355,8.611173290542929e-06,8.611173290542929e-06,0.001105447559490139,0.1988783191393019,0.002152793322635732,627
dim_045,8.582510403997733e-06,8.582510403997733e-06,0.0011035604627792532,0.20629102017622797,0.002145627600999433,628
dim_188,-8.532917924030582e-06,8.532917924030582e-06,0.0010605065678879655,-0.207887470449544,-0.0021332294810076455,629
dim_699,8.519620387117808e-06,8.519620387117808e-06,0.001085829278686937,0.20249542064630258,0.002129905096779452,630
dim_046,-8.472800388544385e-06,8.472800388544385e-06,0.001010130855838354,-0.22418144987143587,-0.0021182000971360962,631
dim_222,8.451833830386556e-06,8.451833830386556e-06,0.0011208128656277551,0.20364333438230342,0.002112958457596639,632
dim_696,-8.416480258815144e-06,8.416480258815144e-06,0.0011623711126942193,-0.19565397197524248,-0.002104120064703786,633
dim_410,8.395485445196636e-06,8.395485445196636e-06,0.0010441763806923025,0.21220856900113508,0.002098871361299159,634
dim_234,-8.389741098235038e-06,8.389741098235038e-06,0.0010343854520693833,-0.2041080150632096,-0.0020974352745587598,635
dim_278,8.231927556884063e-06,8.231927556884063e-06,0.00109735215442811,0.19632888802096612,0.002057981889221016,636
dim_401,8.217103312966485e-06,8.217103312966485e-06,0.001244288620157289,0.17092628204843927,0.002054275828241621,637
dim_636,-8.211886805829238e-06,8.211886805829238e-06,0.000998943643683853,-0.21552061943775505,-0.0020529717014573096,638
dim_646,-8.135920591173331e-06,8.135920591173331e-06,0.001100894875867931,-0.20240604440569207,-0.0020339801477933326,639
dim_535,7.99766289520651e-06,7.99766289520651e-06,0.001012339573985093,0.2003034257027902,0.0019994157238016276,640
dim_488,7.977208595222238e-06,7.977208595222238e-06,0.0012539286138162726,0.17631571622569134,0.0019943021488055593,641
dim_006,7.925561351944123e-06,7.925561351944123e-06,0.0011948433162036374,0.180252331710178,0.0019813903379860306,642
dim_368,7.917788696260726e-06,7.917788696260726e-06,0.0009439560089646393,0.22807291058673873,0.0019794471740651816,643
dim_333,-7.781659203258009e-06,7.781659203258009e-06,0.0010048499842879915,-0.20287930553409356,-0.001945414800814502,644
dim_177,7.777145873758377e-06,7.777145873758377e-06,0.0009874965024051416,0.19782792777174316,0.0019442864684395941,645
dim_352,7.717805889527097e-06,7.717805889527097e-06,0.0010435708137578768,0.1885014424805026,0.0019294514723817743,646
dim_691,7.648960179264062e-06,7.648960179264062e-06,0.000946151165304353,0.19717492133829473,0.0019122400448160154,647
dim_707,7.648345716295435e-06,7.648345716295435e-06,0.001078371290763042,0.18139224295282147,0.0019120864290738588,648
dim_515,7.499604639728277e-06,7.499604639728277e-06,0.0009199140165797556,0.20149385730104924,0.0018749011599320693,649
dim_273,7.440737535248436e-06,7.440737535248436e-06,0.0011466280961294957,0.16122196026423982,0.001860184383812109,650
dim_406,-7.411447938685141e-06,7.411447938685141e-06,0.0009816382836557002,-0.19306286372578976,-0.0018528619846712854,651
dim_217,-7.403683900396707e-06,7.403683900396707e-06,0.0011031777972326986,-0.17081585831377558,-0.0018509209750991766,652
dim_289,7.377060027275569e-06,7.377060027275569e-06,0.0011211064052979026,0.18082691763808417,0.0018442650068188921,653
dim_653,7.326156343757615e-06,7.326156343757615e-06,0.0011374083698850988,0.15841870078324416,0.0018315390859394037,654
dim_163,7.1970754488470905e-06,7.1970754488470905e-06,0.0009653871654919477,0.2091343482312155,0.0017992688622117726,655
dim_277,-7.1095720407770815e-06,7.1095720407770815e-06,0.001114193438918187,-0.16692040851869558,-0.0017773930101942703,656
dim_756,-7.054341085507744e-06,7.054341085507744e-06,0.0010857694148695095,-0.1873526904587296,-0.001763585271376936,657
dim_479,7.024500972021637e-06,7.024500972021637e-06,0.0010694814313614034,0.1770651331015732,0.001756125243005409,658
dim_007,-6.9093961911689e-06,6.9093961911689e-06,0.0011491275818224017,-0.16195177117501075,-0.001727349047792225,659
dim_262,6.7618584283784865e-06,6.7618584283784865e-06,0.0011418659986184622,0.1639869746504559,0.0016904646070946216,660
dim_270,6.761234109662622e-06,6.761234109662622e-06,0.0010521979724964741,0.15442028793861326,0.0016903085274156554,661
dim_329,-6.736283876422214e-06,6.736283876422214e-06,0.0010201450821751745,-0.17812252837203135,-0.0016840709691055536,662
dim_393,-6.725385590071663e-06,6.725385590071663e-06,0.0011357056343985587,-0.16406429560430236,-0.0016813463975179157,663
dim_367,-6.597468292994056e-06,6.597468292994056e-06,0.000931168235775198,-0.1913749493172715,-0.0016493670732485141,664
dim_669,-6.510473687928433e-06,6.510473687928433e-06,0.0010556377274727044,-0.15691637427213911,-0.0016276184219821083,665
dim_473,6.450696774370326e-06,6.450696774370326e-06,0.0010930552319942393,0.16802202888455797,0.0016126741935925813,666
dim_184,6.300615120149502e-06,6.300615120149502e-06,0.0010795562755109664,0.14711718258606538,0.0015751537800373755,667
dim_245,-6.143125632771846e-06,6.143125632771846e-06,0.0011288610272262624,-0.1397902996217478,-0.0015357814081929616,668
dim_753,6.031635728815992e-06,6.031635728815992e-06,0.001070895768790121,0.14181730349430696,0.0015079089322039979,669
dim_754,-5.9782235207194854e-06,5.9782235207194854e-06,0.0010949448866472066,-0.14326405824537486,-0.0014945558801798713,670
dim_673,5.942362588285424e-06,5.942362588285424e-06,0.0010548298447867989,0.13950750768507264,0.001485590647071356,671
dim_087,-5.875303193831494e-06,5.875303193831494e-06,0.0010653291574089414,-0.1495490099905847,-0.0014688257984578734,672
dim_397,5.713763436769504e-06,5.713763436769504e-06,0.0010859388516222274,0.1407301413376744,0.001428440859192376,673
dim_344,5.705545805323134e-06,5.705545805323134e-06,0.000972646315860031,0.1549303598256019,0.0014263864513307835,674
dim_125,-5.67018246622224e-06,5.67018246622224e-06,0.001096251879180406,-0.13823790949263168,-0.0014175456165555602,675
dim_351,5.656374516353156e-06,5.656374516353156e-06,0.0009529947579529103,0.16226422863217935,0.001414093629088289,676
dim_485,-5.562529023662586e-06,5.562529023662586e-06,0.0011271732554423589,-0.12731187063072594,-0.0013906322559156465,677
dim_728,5.5358661824778606e-06,5.5358661824778606e-06,0.001157342132574879,0.1222965288387931,0.0013839665456194651,678
dim_378,5.355485348439083e-06,5.355485348439083e-06,0.0009886749574725478,0.13502569530218464,0.0013388713371097708,679
dim_185,5.282928767222605e-06,5.282928767222605e-06,0.0010884119853366025,0.12965153850295832,0.0013207321918056512,680
dim_089,5.264284499726546e-06,5.264284499726546e-06,0.0009496150045575844,0.14077714486969845,0.0013160711249316365,681
dim_445,5.2594523773677535e-06,5.2594523773677535e-06,0.0010161601781941405,0.13406645345055823,0.0013148630943419384,682
dim_058,-5.218877838987055e-06,5.218877838987055e-06,0.0009693359836813974,-0.1403463254516087,-0.0013047194597467636,683
dim_240,-5.119569706711728e-06,5.119569706711728e-06,0.0011055783582611359,-0.12429656719763539,-0.001279892426677932,684
dim_109,-5.08469977745596e-06,5.08469977745596e-06,0.0010811127791630704,-0.12703880974471024,-0.00127117494436399,685
dim_468,-5.07976153198241e-06,5.07976153198241e-06,0.0009363777496323488,-0.1480765957223806,-0.0012699403829956027,686
dim_126,-5.006482925814834e-06,5.006482925814834e-06,0.001078170487463393,-0.12737719530777925,-0.0012516207314537085,687
dim_069,4.967016418709935e-06,4.967016418709935e-06,0.0011013166979304096,0.11363591702028764,0.0012417541046774838,688
dim_107,4.9558434815368695e-06,4.9558434815368695e-06,0.001044481005253449,0.13601116887996467,0.0012389608703842173,689
dim_084,-4.937196017464853e-06,4.937196017464853e-06,0.0012418931823050163,-0.10827955998396946,-0.0012342990043662132,690
dim_183,-4.908038352444691e-06,4.908038352444691e-06,0.001083921485806959,-0.11389916504893344,-0.0012270095881111729,691
dim_462,4.874738917817515e-06,4.874738917817515e-06,0.0011688211804175008,0.10813668780625493,0.0012186847294543789,692
dim_018,-4.8184172777166485e-06,4.8184172777166485e-06,0.0011184214532267167,-0.1133349622378602,-0.0012046043194291621,693
dim_439,-4.638190833972883e-06,4.638190833972883e-06,0.0010244368849684558,-0.11757799005230049,-0.0011595477084932208,694
dim_638,-4.464163775124913e-06,4.464163775124913e-06,0.001117351114520408,-0.1012548485695494,-0.001116040943781228,695
dim_409,4.4373040841069056e-06,4.4373040841069056e-06,0.0010953231271436667,0.10118175120127383,0.0011093260210267265,696
dim_040,-4.410449316186473e-06,4.410449316186473e-06,0.0010961526103068445,-0.11398026795911152,-0.0011026123290466183,697
dim_026,4.4103563984603825e-06,4.4103563984603825e-06,0.0011954248964192891,0.09805398806104382,0.0011025890996150956,698
dim_461,-4.114953984566716e-06,4.114953984566716e-06,0.0010134378875329047,-0.11250278069525901,-0.0010287384961416791,699
dim_623,-4.0920307818722835e-06,4.0920307818722835e-06,0.0012310878479552694,-0.08950168168592902,-0.001023007695468071,700
dim_308,4.047389272882265e-06,4.047389272882265e-06,0.0010785672724543823,0.09322628369546956,0.0010118473182205662,701
dim_610,4.020452644422858e-06,4.020452644422858e-06,0.0009722642205729227,0.09523930800635079,0.0010051131611057145,702
dim_195,3.99179203133917e-06,3.99179203133917e-06,0.001094638533465923,0.09133305090686862,0.0009979480078347925,703
dim_111,3.8679084017365995e-06,3.8679084017365995e-06,0.0010650320411634802,0.09255955500530812,0.0009669771004341499,704
dim_220,3.7467833857269377e-06,3.7467833857269377e-06,0.000997346452191594,0.10238508226489698,0.0009366958464317345,705
dim_657,-3.738302153544946e-06,3.738302153544946e-06,0.0012775404601867327,-0.07803107881027703,-0.0009345755383862365,706
dim_232,3.684356397439424e-06,3.684356397439424e-06,0.000999717606090569,0.09093552598902985,0.000921089099359856,707
dim_010,3.6581348352664376e-06,3.6581348352664376e-06,0.001114840507875366,0.09531136241426746,0.0009145337088166094,708
